step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,rollout.reward/grade,test_set/mean_reward
73,1.1810306310653687,0.7387387156486511,,0.7077715482196796,0.8171763175016266,,,,,,
74,0.5598318576812744,0.8500635027885437,,0.9247193233572322,0.7614831211953514,,,,,,
75,1.0207724571228027,0.7302716970443726,,1.045645959833835,0.7626329787234043,,,,,,
76,0.7317125797271729,0.8016586303710938,,0.8296479817781374,0.7800261096605744,,,,,,
77,0.6919566988945007,0.8267831206321716,,1.0476447475706419,0.7532537960954447,,,,,,
78,1.7505943775177002,0.624841570854187,,0.8473318589973855,0.7859164897381458,,,,,,
79,0.8598405718803406,0.7790697813034058,,1.1726514049981642,0.7185138539042821,,,,,,
80,0.7701399922370911,0.7942787408828735,,0.44536035322025336,0.8853588091535214,,,,,,
81,0.9709792733192444,0.7529812455177307,,0.7468455892597711,0.8097696584590945,,,,,,
82,0.7549206614494324,0.7935760021209717,,0.8683142516713357,0.7685050798258345,,,,,,
83,0.6920207738876343,0.8208823800086975,,0.9627303736081969,0.749656121045392,,,,,,
84,0.855320155620575,0.8055555820465088,,0.904722112500864,0.7821842586943258,,,,,,
85,0.8026221990585327,0.7978395223617554,,0.8058269414594097,0.8025806451612904,,,,,,
86,0.8855034708976746,0.7673913240432739,,0.8198752516407077,0.7966101694915254,,,,,,
87,0.8915267586708069,0.7765362858772278,,0.8648191912420865,0.8055172413793104,,,,,,
88,1.012056827545166,0.7431665658950806,,0.6854174693775598,0.8061674008810573,,,,,,
89,0.6828356385231018,0.8326873183250427,,0.5828792613598567,0.8337874659400545,,,,,,
90,1.0289844274520874,0.7432578206062317,,0.803759120415992,0.81089258698941,,,,,,
91,0.9514586925506592,0.7614781856536865,,1.3650740107824637,0.6875,,,,,,
92,0.7221368551254272,0.8232530951499939,,0.8801226279346502,0.7899491812535291,,,,,,
93,1.1790931224822998,0.7292870879173279,,0.7239568453594528,0.8202959830866807,,,,,,
94,0.8858405947685242,0.7895760536193848,,0.7619050247500642,0.7904040404040404,,,,,,
95,0.9394811391830444,0.767793595790863,,0.7928007484662651,0.7980198019801981,,,,,,
96,0.8842217326164246,0.7721211910247803,,0.689787329118804,0.8271186440677966,,,,,,
97,1.0970836877822876,0.7411167621612549,,0.5990497723934308,0.8191268191268192,,,,,,
98,0.8625158071517944,0.7819063067436218,,0.8833349071136892,0.7767123287671233,,,,,,
99,0.7557794451713562,0.8122146129608154,,0.5232494122514101,0.8757009345794392,,,,,,
100,0.5789848566055298,0.8500000238418579,,0.630240772701065,0.8368200836820083,,,,,,
101,0.8457326292991638,0.7957040667533875,,0.7923942098812181,0.8095238095238095,,,,,,
102,1.1136348247528076,0.7584830522537231,,0.7589751585554705,0.799554565701559,,,,,,
103,1.1440811157226562,0.7316815853118896,,1.1210607683336413,0.7337837837837838,,,,,,
104,0.9068148136138916,0.7728102207183838,,0.5834437839776329,0.8113207547169812,,,,,,
105,0.6954821348190308,0.8194050788879395,,0.5459730041610611,0.8543123543123543,,,,,,
106,0.708939790725708,0.8038049936294556,,0.5948173594085765,0.8251748251748252,,,,,,
107,1.0738539695739746,0.7536231875419617,,0.946546328142754,0.7940251572327044,,,,,,
108,0.9622474908828735,0.7597114443778992,,0.6652139072686853,0.8051643192488263,,,,,,
109,0.6096134185791016,0.8266666531562805,,1.2199843490103301,0.7324185248713551,,,,,,
110,0.3584069311618805,0.9106022715568542,,0.9996642368922924,0.7623066104078763,,,,,,
111,0.6268383860588074,0.8316449522972107,,0.8695146180945076,0.7665903890160183,,,,,,
112,0.9253374338150024,0.7299509048461914,,0.7572167984265126,0.8015030946065429,,,,,,
113,0.7866020798683167,0.7948113083839417,,0.885941392270774,0.7761006289308177,,,,,,
114,0.9327213168144226,0.7766263484954834,,0.928595727251977,0.7822164948453608,,,,,,
115,0.6261923909187317,0.8132427930831909,,1.0092272807868632,0.7560414269275029,,,,,,
116,0.5595065951347351,0.8548451662063599,,0.8817447596338978,0.7626699629171817,,,,,,
117,0.48666268587112427,0.8769892454147339,,0.7104419959397502,0.8366548042704627,,,,,,
118,0.8261010646820068,0.7839257121086121,,1.0307107102125883,0.759765625,,,,,,
119,1.14131498336792,0.7048872113227844,,0.7720558009811507,0.806979280261723,,,,,,
120,0.7421166896820068,0.8191340565681458,,0.825565505013081,0.7868145409735059,,,,,,
121,2.355698823928833,0.5951050519943237,,0.8134960943296021,0.8104758096761295,,,,,,
122,0.5303947925567627,0.8557047247886658,,0.8696182019477784,0.770976253298153,,,,,,
123,0.7116429805755615,0.8033395409584045,,0.7858835204573702,0.8099173553719008,,,,,,
124,0.8854188919067383,0.7764706015586853,,0.7046491443119296,0.8114602587800369,,,,,,
125,0.9948021769523621,0.7550714015960693,,0.5909157099517428,0.8431703204047217,,,,,,
126,0.7059773802757263,0.8267127275466919,,0.7080533914505296,0.8115711252653928,,,,,,
127,0.12169721722602844,0.9662842750549316,,1.0849399162116176,0.7470718581829693,,,,,,
128,0.8065544962882996,0.7796609997749329,,0.8676783536253566,0.7779670641680864,,,,,,
129,0.7458183765411377,0.8080872893333435,,0.7301561104532134,0.8062157221206582,,,,,,
130,1.1725410223007202,0.7585033774375916,,0.8655309985458884,0.7952353942144073,,,,,,
131,0.9076098203659058,0.7756314873695374,,1.0186407896516576,0.7608047690014903,,,,,,
132,0.8157498240470886,0.7730061411857605,,0.7023290764133072,0.8169572107765452,,,,,,
133,0.7338917255401611,0.819431722164154,,0.9255250368504165,0.7800068004080245,,,,,,
134,0.7005799412727356,0.8317535519599915,,0.9816282102498086,0.7450352338244715,,,,,,
135,0.9328576326370239,0.7818403244018555,,1.035643207524674,0.7505543237250555,,,,,,
136,1.1481273174285889,0.7406559586524963,,0.4519631991158697,0.8833777413404386,,,,,,
137,0.8400983810424805,0.7942478060722351,,0.7705617224111472,0.7982133473462953,,,,,,
138,0.7990685105323792,0.7986891269683838,,0.7733223526075202,0.7936066712995136,,,,,,
139,0.8223956823348999,0.7988197207450867,,0.8049717751416293,0.7920454545454545,,,,,,
140,0.821890652179718,0.8010393381118774,,0.8819906829579216,0.7901013714967203,,,,,,
141,1.0091192722320557,0.7665888667106628,,0.7859085600852288,0.7960199004975125,,,,,,
142,0.9641889333724976,0.7542908787727356,,0.7212283371468268,0.8357988165680473,,,,,,
143,0.7199645042419434,0.8079783916473389,,0.6387539272640851,0.8304278922345484,,,,,,
144,0.9019168019294739,0.8063172698020935,,0.7085871754120875,0.8117443868739206,,,,,,
145,0.8419170379638672,0.7595505714416504,,0.6001784927457746,0.8473581213307241,,,,,,
146,0.8064418435096741,0.7986003160476685,,0.6749648809432983,0.8203125,,,,,,
147,0.8253797292709351,0.79774010181427,,1.6685223316010975,0.638095238095238,,,,,,
148,0.6032685041427612,0.8386768698692322,,0.7965338316535197,0.8134194474345174,,,,,,
149,1.2564475536346436,0.7195237874984741,,0.5637693365743338,0.8388429752066116,,,,,,
150,0.9079621434211731,0.7669298052787781,,0.5793477132956615,0.8301886792452831,,,,,,
151,0.8172187805175781,0.788306474685669,,0.9316253765582176,0.7775768535262206,,,,,,
152,0.845871090888977,0.793749988079071,,0.5168937881557928,0.8554913294797688,,,,,,
153,0.42517706751823425,0.8882992267608643,,0.47409296759814346,0.8524945770065075,,,,,,
154,0.6177393794059753,0.8348624110221863,,0.9139622462021385,0.7787481804949054,,,,,,
155,1.0010343790054321,0.7552794814109802,,0.4648941670921021,0.8885774351786966,,,,,,
156,0.8463093638420105,0.7869994044303894,,0.7149645654778731,0.8129445234708392,,,,,,
157,0.6653198599815369,0.8233250379562378,,0.7965186225883552,0.8077304261645193,,,,,,
158,1.0234841108322144,0.7648276090621948,,0.6369561164144906,0.818639798488665,,,,,,
159,0.7595943808555603,0.7975592017173767,,0.8460776093718293,0.7835497835497836,,,,,,
160,1.3075138330459595,0.7080292105674744,,0.5243864185115429,0.8374816983894583,,,,,,
161,0.9905604124069214,0.7173333168029785,,0.5557474141218224,0.8558673469387755,,,,,,
162,0.8594639301300049,0.7626262903213501,,0.5443742470663102,0.8426229508196721,,,,,,
163,0.9155043959617615,0.7806712985038757,,0.9075254782295783,0.7922740524781341,,,,,,
164,0.6303513646125793,0.8174726963043213,,1.3437798759757245,0.6910755148741419,,,,,,
165,0.7863743901252747,0.8022318482398987,,0.5455722309718622,0.8429906542056075,,,,,,
166,0.9128156900405884,0.779011070728302,,1.025290625055409,0.7681564245810056,,,,,,
167,0.6419371366500854,0.8412507772445679,,0.8004071829202292,0.7948717948717948,,,,,,
168,0.8096432089805603,0.7977254390716553,,0.721442834324398,0.8116938950988822,,,,,,
169,0.6385434865951538,0.8301886916160583,,0.8807023517421034,0.7827868852459017,,,,,,
170,0.7307199239730835,0.8079096078872681,,0.9003372233068577,0.7871160409556314,,,,,,
171,0.7189508676528931,0.8079937100410461,,1.09100249677969,0.7274939172749392,,,,,,
172,0.7530724406242371,0.798735499382019,,0.7937820803963717,0.8003724394785847,,,,,,
173,0.8892938494682312,0.7780187726020813,,0.7010918240466055,0.8383742911153119,,,,,,
174,0.8002517223358154,0.8028169274330139,,1.000399521336411,0.7806060606060606,,,,,,
175,0.8116520643234253,0.793367326259613,,0.7231037135709796,0.8179824561403509,,,,,,
176,0.7787379622459412,0.8079311847686768,,0.8282968830471197,0.7866735537190083,,,,,,
177,0.8951898813247681,0.7907907962799072,,0.7468642627221056,0.8287506029908346,,,,,,
178,0.8621326088905334,0.7802919745445251,,0.8828842698332993,0.767260579064588,,,,,,
179,0.8015082478523254,0.8008255958557129,,0.5865453466325359,0.8551502145922747,,,,,,
180,0.6568592190742493,0.8221982717514038,,0.6981689924271978,0.8162291169451074,,,,,,
181,1.4891417026519775,0.6590163707733154,,0.6351173119667249,0.8301282051282052,,,,,,
182,0.69975346326828,0.8183019757270813,,0.8525350982782718,0.7934990439770554,,,,,,
183,0.9503471851348877,0.7599517703056335,,0.9704584277078007,0.7747191011235955,,,,,,
184,0.6587997078895569,0.8225806355476379,,0.8153578418291659,0.7883781439722463,,,,,,
185,0.9783743023872375,0.7506265640258789,,0.6805936878595793,0.8181086519114689,,,,,,
186,0.8989347815513611,0.7460076212882996,,0.9428958197836934,0.7955465587044535,,,,,,
187,0.6537845730781555,0.8404031991958618,,0.7688934535084884,0.8079658605974396,,,,,,
188,0.9143049120903015,0.775571346282959,,0.6898495175060213,0.8196891191709844,,,,,,
189,0.791981041431427,0.7893738150596619,,0.9128122901683047,0.7827417380660955,,,,,,
190,0.6600606441497803,0.8270556926727295,,0.9577915685444773,0.7489331436699858,,,,,,
191,0.7718577980995178,0.8001791834831238,,0.7109388074220245,0.8288752819851757,,,,,,
192,0.8175241351127625,0.8060377240180969,,0.5304218003180174,0.8678097345132744,,,,,,
193,0.9685981869697571,0.7883040904998779,,0.6384363347136038,0.8314889336016097,,,,,,
194,0.8563507199287415,0.7903780341148376,,0.8224114336881854,0.7837626854020296,,,,,,
195,1.0641080141067505,0.7544264793395996,,0.8317988370215298,0.8095238095238095,,,,,,
196,0.5194307565689087,0.8518344163894653,,0.8059068821693319,0.7947269303201506,,,,,,
197,0.8725915551185608,0.7735263705253601,,0.6539607031342586,0.8319719953325554,,,,,,
198,0.8924988508224487,0.7773995995521545,,0.6512928331891695,0.8372395833333334,,,,,,
199,0.6579841375350952,0.8310871720314026,,0.5938973518113149,0.8409425625920471,,,,,,
200,0.6733770966529846,0.8265765905380249,,0.7565730594227983,0.7890818858560794,,,,,,
201,0.6994247436523438,0.8059701323509216,,0.5677961824551834,0.8308550185873605,,,,,,
202,0.8462626338005066,0.7866435647010803,,0.7498623344752108,0.8236173393124065,,,,,,
203,0.9403364062309265,0.7513030767440796,,1.0827029140962614,0.7525118984664199,,,,,,
204,0.7720285058021545,0.8154929280281067,,0.6816053881517262,0.8353879622915156,,,,,,
205,0.7649537920951843,0.8198558688163757,,0.47642531280183686,0.8643326039387309,,,,,,
206,0.612473726272583,0.8433228135108948,,0.5899063295680984,0.8380566801619433,,,,,,
207,0.6966007351875305,0.8188050985336304,,0.9760567609001608,0.7568627450980392,,,,,,
208,0.7030507326126099,0.8145859241485596,,0.47312250039904935,0.8581157775255391,,,,,,
209,0.6355821490287781,0.8315450549125671,,0.49352246221401347,0.8618677042801557,,,,,,
210,0.36625176668167114,0.9096283912658691,,0.740988691751059,0.8246753246753247,,,,,,
211,0.7673569321632385,0.8135269284248352,,0.48623198103597437,0.8733889310083397,,,,,,
212,1.277519941329956,0.7106382846832275,,0.7213286380240632,0.8114812189936216,,,,,,
213,0.6774529814720154,0.8190184235572815,,0.7272536353147316,0.8293241695303551,,,,,,
214,0.5574544668197632,0.8629582524299622,,1.175796851221492,0.718132854578097,,,,,,
215,0.5817018151283264,0.8529723882675171,,0.5080959946636993,0.8599033816425121,,,,,,
216,0.7763056755065918,0.7988691329956055,,0.4751340876744446,0.86731843575419,,,,,,
217,0.9945600032806396,0.7664285898208618,,0.510510186891298,0.8685503685503686,,,,,,
218,0.5292298793792725,0.8640872836112976,,0.8011543457406746,0.8064876957494407,,,,,,
219,0.5908910632133484,0.8521190285682678,,0.8177398073989733,0.8053097345132744,,,,,,
220,0.7238313555717468,0.8118420839309692,,1.211204467544719,0.721627408993576,,,,,,
221,0.730305552482605,0.8066595196723938,,0.6268952350511847,0.8281535648994516,,,,,,
222,0.9164924621582031,0.7617021203041077,,1.0917559569180473,0.7449768160741885,,,,,,
223,0.8401047587394714,0.7976952791213989,,0.5846597762334914,0.8476190476190476,,,,,,
224,0.9206289052963257,0.7897436022758484,,0.47833286723883545,0.8716949624269412,,,,,,
225,0.7237599492073059,0.801886796951294,,0.9628693151558795,0.7700059276822763,,,,,,
226,1.1414450407028198,0.744053304195404,,0.9040832095446142,0.7760303687635575,,,,,,
227,0.525429904460907,0.8501170873641968,,0.9184461052442504,0.7621107266435986,,,,,,
228,0.961470901966095,0.7713232040405273,,0.7999823729338974,0.8024085637823372,,,,,,
229,1.1922779083251953,0.7174887657165527,,0.7200916471935453,0.834920634920635,,,,,,
230,0.7071018815040588,0.826129674911499,,0.7390389618086457,0.8246930422919508,,,,,,
231,1.0965995788574219,0.7405892014503479,,0.7173544168940328,0.8111503729878288,,,,,,
232,0.5822154879570007,0.8403211236000061,,0.8746671757163127,0.7858866103739445,,,,,,
233,0.7152576446533203,0.8272727131843567,,0.6837114755941415,0.8336510962821735,,,,,,
234,0.7871518135070801,0.8076256513595581,,0.8958406636744369,0.7707818930041153,,,,,,
235,0.8434169888496399,0.784214973449707,,0.6167396401130252,0.8491271820448878,,,,,,
236,0.6828916668891907,0.817258894443512,,0.5855646863038036,0.8415626695604992,,,,,,
237,0.6539524793624878,0.8376175761222839,,0.7237834519475566,0.8164933135215453,,,,,,
238,0.6647834777832031,0.831519365310669,,0.8493035150293069,0.7782319877363311,,,,,,
239,0.6446702480316162,0.8320000171661377,,0.9365018398203748,0.7835460992907801,,,,,,
240,0.6485407948493958,0.831299364566803,,0.670993458444827,0.8300233644859814,,,,,,
241,0.7438815236091614,0.8039332628250122,,0.7729933133813078,0.7899818949909475,,,,,,
242,0.8457536101341248,0.7619680762290955,,1.0208379558952059,0.7734159779614325,,,,,,
243,0.6900632381439209,0.8220551609992981,,0.7050146066654496,0.8165204678362573,,,,,,
244,0.8572919368743896,0.7699859738349915,,0.702930696640241,0.8160237388724035,,,,,,
245,1.0823280811309814,0.7582106590270996,,0.8539522639636336,0.7977216748768473,,,,,,
246,0.7695479393005371,0.7972919344902039,,0.9569600480070406,0.7494407158836689,,,,,,
247,0.5429163575172424,0.8361045122146606,,0.5181596889817641,0.8711656441717791,,,,,,
248,0.6820312738418579,0.8250289559364319,,0.6326440985288843,0.8450106157112527,,,,,,
249,0.8272265791893005,0.7822856903076172,,0.7796536242868018,0.7902137232845894,,,,,,
250,0.8765150904655457,0.7838428020477295,,0.8072313038745875,0.7928653624856157,,,,,,
251,0.7221369743347168,0.8080307841300964,,0.8231579751679392,0.8073038073038074,,,,,,
252,0.8858360052108765,0.7932446002960205,,0.7164256204568404,0.8120374938332511,,,,,,
253,0.7963559031486511,0.7975903749465942,,0.6071808470620049,0.8287037037037037,,,,,,
254,0.8490564227104187,0.7925764322280884,,0.6783996070783163,0.8311855670103093,,,,,,
255,0.8387949466705322,0.7848837375640869,,0.5624487448997162,0.8548387096774194,,,,,,
256,0.898425281047821,0.7809993624687195,,0.7602616849895025,0.796420581655481,,,,,,
257,1.190863847732544,0.7137203216552734,,0.6736290248823754,0.8503086419753086,,,,,,
258,0.6608409881591797,0.8163884878158569,,0.5716740174022147,0.8394308943089431,,,,,,
259,0.5550328493118286,0.8544565439224243,,1.05881534258687,0.7572815533980582,,,,,,
260,0.549868643283844,0.8594908118247986,,0.657437999204912,0.8417721518987342,,,,,,
261,0.8825330138206482,0.7717171907424927,,0.5847108885071272,0.8406169665809768,,,,,,
262,0.9301681518554688,0.7780730724334717,,0.539856430978486,0.8282828282828283,,,,,,
263,0.8582309484481812,0.7863118052482605,,0.7752746479623269,0.8134228187919463,,,,,,
264,0.8605152368545532,0.7564853429794312,,0.4472081969589089,0.8643533123028391,,,,,,
265,0.7359734773635864,0.7974137663841248,,0.6720772525505238,0.8344051446945338,,,,,,
266,0.8778305053710938,0.7728937864303589,,0.8062853002946689,0.8272980501392758,,,,,,
267,0.701298177242279,0.818728506565094,,0.44598897702362,0.8792116973935156,,,,,,
268,0.6516500115394592,0.8177215456962585,,0.6543784354587187,0.826157595450853,,,,,,
269,0.719475269317627,0.8240635395050049,,0.7412558593961633,0.8335644937586685,,,,,,
270,0.9627808332443237,0.7816091775894165,,0.9566659997319825,0.7677261613691931,,,,,,
271,0.8416241407394409,0.7785326242446899,,0.49616319079731785,0.8521594684385382,,,,,,
272,0.38617411255836487,0.9057331681251526,,0.4620406369675354,0.8692033293697978,,,,,,
273,0.7169182896614075,0.8261131048202515,,0.5633794221946662,0.8517985611510791,,,,,,
274,0.668519139289856,0.8231022953987122,,0.8324134939423378,0.8089401586157173,,,,,,
275,0.7694163918495178,0.7990726232528687,,0.5320340559572355,0.8430962343096234,,,,,,
276,0.6392953991889954,0.8339587450027466,,1.13954841559371,0.7468805704099821,,,,,,
277,0.5780526399612427,0.8532974720001221,,0.6077660221164509,0.8389830508474576,,,,,,
278,0.8466882109642029,0.7960168719291687,,1.0170441388764695,0.7657295850066934,,,,,,
279,0.9242652654647827,0.7824859023094177,,0.7105428841228094,0.8115034168564921,,,,,,
280,0.7269785404205322,0.8108668327331543,,0.7923858692711542,0.7953006770211072,,,,,,
281,0.6432168483734131,0.8280487656593323,,0.87382478673688,0.7840952746830581,,,,,,
282,0.811151921749115,0.8185907006263733,,0.9597067469642275,0.7678571428571429,,,,,,
283,0.75777268409729,0.8003144860267639,,0.8901821832933862,0.7692946058091287,,,,,,
284,0.6960778832435608,0.8285371661186218,,0.6760373327003875,0.839787632729544,,,,,,
285,0.5310625433921814,0.869441032409668,,0.9059520110809546,0.7778776978417267,,,,,,
286,0.7007599472999573,0.8195918202400208,,0.7458119488522529,0.8096577590248476,,,,,,
287,0.5378913879394531,0.8453544974327087,,0.6226711457211559,0.8350217076700435,,,,,,
288,0.5643094182014465,0.8456562161445618,,0.7805925077807947,0.820565342072921,,,,,,
289,0.7561936378479004,0.806952178478241,,0.7645925506535248,0.8072884496602841,,,,,,
290,0.9919254779815674,0.7673116326332092,,0.8431956865576374,0.7762817193164163,,,,,,
291,0.6137197017669678,0.8391813039779663,,0.5891603670418384,0.8465286236297198,,,,,,
292,0.4567710757255554,0.8820269107818604,,0.5701934977940151,0.8422857142857143,,,,,,
293,0.6395971775054932,0.826241135597229,,0.6368719190860839,0.8411896745230079,,,,,,
294,0.6782304048538208,0.81210857629776,,0.9428442468877765,0.7667514843087362,,,,,,
295,0.7935393452644348,0.7931644320487976,,0.9424131872605577,0.7792162351294611,,,,,,
296,0.9411725401878357,0.7670837640762329,,0.598586650195646,0.8405985686402082,,,,,,
297,0.9493601322174072,0.7704917788505554,,0.7942009278272619,0.8007747648035418,,,,,,
298,0.7569323778152466,0.8038692474365234,,0.9302205937973996,0.785904255319149,,,,,,
299,0.8210473656654358,0.7765017747879028,,0.6858343393310865,0.8224543080939948,,,,,,
300,1.1388115882873535,0.7189265489578247,,0.9860362789377474,0.7597613882863341,,,,,,
301,0.7196004986763,0.8163841962814331,,0.7397209567038285,0.8152866242038217,,,,,,
302,0.14673656225204468,0.9631076455116272,,1.0868343766450281,0.7342569269521411,,,,,,
303,1.0217639207839966,0.7831668853759766,,0.4085586919066271,0.8911353032659409,,,,,,
304,0.6629448533058167,0.8256275057792664,,0.6862893055316661,0.8288324066719619,,,,,,
305,1.03737211227417,0.7591943740844727,,0.7072498102838657,0.8062409288824384,,,,,,
306,0.5619080066680908,0.8480315208435059,,0.7898514838133422,0.7922971114167813,,,,,,
307,0.7589327096939087,0.8163527250289917,,0.8273018609466459,0.799267846247712,,,,,,
308,0.7710327506065369,0.800000011920929,,0.673230226578251,0.8251612903225807,,,,,,
309,0.5264439582824707,0.8575642704963684,,0.6253529435497219,0.8389830508474576,,,,,,
